category,path,line,source
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM23_NTZ/non_secure/port.c,405,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM23_NTZ/non_secure/portmacrocommon.h,77,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM23_NTZ/non_secure/portmacrocommon.h,80,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM3/port.c,470,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM3/portmacro.h,62,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM3/portmacro.h,65,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM33/non_secure/port.c,405,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM33/non_secure/portmacrocommon.h,77,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM33/non_secure/portmacrocommon.h,80,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM33_NTZ/non_secure/port.c,405,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM33_NTZ/non_secure/portmacrocommon.h,77,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM33_NTZ/non_secure/portmacrocommon.h,80,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM3_MPU/portmacro.h,62,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM3_MPU/portmacro.h,65,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM4F/port.c,532,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM4F/portmacro.h,62,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM4F/portmacro.h,65,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM4_MPU/portmacro.h,65,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM4_MPU/portmacro.h,68,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM55/non_secure/port.c,405,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM55/non_secure/portmacrocommon.h,77,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM55/non_secure/portmacrocommon.h,80,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM55_NTZ/non_secure/port.c,405,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM55_NTZ/non_secure/portmacrocommon.h,77,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM55_NTZ/non_secure/portmacrocommon.h,80,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM7/r0p1/port.c,522,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM7/r0p1/portmacro.h,62,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM7/r0p1/portmacro.h,65,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM85/non_secure/port.c,405,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM85/non_secure/portmacrocommon.h,77,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM85/non_secure/portmacrocommon.h,80,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM85_NTZ/non_secure/port.c,405,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM85_NTZ/non_secure/portmacrocommon.h,77,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CM85_NTZ/non_secure/portmacrocommon.h,80,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CR5/portmacro.h,60,#define portMAX_DELAY    ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ARM_CRx_No_GIC/portmacro.h,60,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ATMega323/portmacro.h,70,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ATMega323/portmacro.h,73,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/GCC/AVR32_UC3/port.c,189,vTaskSuspendAll();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/GCC/AVR32_UC3/port.c,208,vTaskSuspendAll();
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/AVR32_UC3/portmacro.h,114,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/AVR32_UC3/portmacro.h,117,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
explicit_delay,lib/FreeRTOS-Kernel/portable/GCC/AVR32_UC3/portmacro.h,425,/* vTaskDelay() and vTaskDelayUntil() OS functions (that result in a taskYield()) */		\
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/CORTUS_APS3/portmacro.h,63,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/CORTUS_APS3/portmacro.h,66,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/GCC/ColdFire_V2/port.c,38,/* Used to keep track of the number of nested calls to taskENTER_CRITICAL().  This
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ColdFire_V2/portmacro.h,61,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/ColdFire_V2/portmacro.h,64,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/H8S2329/portmacro.h,62,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/H8S2329/portmacro.h,65,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/HCS12/portmacro.h,63,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/HCS12/portmacro.h,66,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/GCC/IA32_flat/port.c,609,taskENTER_CRITICAL();
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/IA32_flat/portmacro.h,60,#define portMAX_DELAY ( ( TickType_t ) 0xffffffffUL )
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/MSP430F449/portmacro.h,61,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/MSP430F449/portmacro.h,64,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/MicroBlaze/portmacro.h,61,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/MicroBlaze/portmacro.h,64,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/MicroBlazeV8/portmacro.h,65,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/MicroBlazeV8/portmacro.h,68,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/MicroBlazeV9/portmacro.h,65,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/MicroBlazeV9/portmacro.h,68,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/NiosII/portmacro.h,63,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/NiosII/portmacro.h,66,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/PPC405_Xilinx/portmacro.h,63,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/PPC405_Xilinx/portmacro.h,66,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/PPC440_Xilinx/portmacro.h,63,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/PPC440_Xilinx/portmacro.h,66,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/RISC-V/portmacro.h,52,#define portMAX_DELAY           ( TickType_t ) 0xffffffffffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/RISC-V/portmacro.h,58,#define portMAX_DELAY           ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/RL78/portmacro.h,59,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/RL78/portmacro.h,62,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/RX100/portmacro.h,68,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/RX100/portmacro.h,71,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/GCC/RX100/portmacro.h,100,taskENTER_CRITICAL() and taskEXIT_CRITICAL() macros.  An extra check is
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/RX200/portmacro.h,69,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/RX200/portmacro.h,72,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/GCC/RX200/portmacro.h,103,taskENTER_CRITICAL() and taskEXIT_CRITICAL() macros.  An extra check is
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/RX600/portmacro.h,69,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/RX600/portmacro.h,72,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/GCC/RX600/portmacro.h,103,taskENTER_CRITICAL() and taskEXIT_CRITICAL() macros.  An extra check is
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/RX600v2/portmacro.h,69,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/RX600v2/portmacro.h,72,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/GCC/RX600v2/portmacro.h,103,taskENTER_CRITICAL() and taskEXIT_CRITICAL() macros.  An extra check is
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/RX700v3_DPFPU/portmacro.h,81,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/RX700v3_DPFPU/portmacro.h,84,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/GCC/RX700v3_DPFPU/portmacro.h,127,* taskENTER_CRITICAL() and taskEXIT_CRITICAL() macros.  An extra check is
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/STR75x/portmacro.h,62,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/STR75x/portmacro.h,65,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/TriCore_1782/portmacro.h,65,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/GCC/TriCore_1782/portmacro.h,68,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/78K0R/portmacro.h,62,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/78K0R/portmacro.h,65,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CA5_No_GIC/portmacro.h,65,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CA9/portmacro.h,65,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM0/port.c,293,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM0/portmacro.h,62,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM0/portmacro.h,65,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM23/non_secure/port.c,405,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM23/non_secure/portmacrocommon.h,77,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM23/non_secure/portmacrocommon.h,80,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM23_NTZ/non_secure/port.c,405,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM23_NTZ/non_secure/portmacrocommon.h,77,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM23_NTZ/non_secure/portmacrocommon.h,80,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM3/port.c,373,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM3/portmacro.h,65,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM3/portmacro.h,68,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM33/non_secure/port.c,405,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM33/non_secure/portmacrocommon.h,77,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM33/non_secure/portmacrocommon.h,80,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM33_NTZ/non_secure/port.c,405,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM33_NTZ/non_secure/portmacrocommon.h,77,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM33_NTZ/non_secure/portmacrocommon.h,80,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM4F/port.c,410,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM4F/portmacro.h,64,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM4F/portmacro.h,67,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM4F_MPU/portmacro.h,67,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM4F_MPU/portmacro.h,70,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM55/non_secure/port.c,405,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM55/non_secure/portmacrocommon.h,77,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM55/non_secure/portmacrocommon.h,80,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM55_NTZ/non_secure/port.c,405,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM55_NTZ/non_secure/portmacrocommon.h,77,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM55_NTZ/non_secure/portmacrocommon.h,80,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM7/r0p1/port.c,398,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM7/r0p1/portmacro.h,64,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM7/r0p1/portmacro.h,67,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM85/non_secure/port.c,405,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM85/non_secure/portmacrocommon.h,77,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM85/non_secure/portmacrocommon.h,80,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM85_NTZ/non_secure/port.c,405,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM85_NTZ/non_secure/portmacrocommon.h,77,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CM85_NTZ/non_secure/portmacrocommon.h,80,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ARM_CRx_No_GIC/portmacro.h,62,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ATMega323/portmacro.h,69,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/ATMega323/portmacro.h,72,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/IAR/AVR32_UC3/port.c,173,vTaskSuspendAll();
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/AVR32_UC3/portmacro.h,117,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/AVR32_UC3/portmacro.h,120,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
explicit_delay,lib/FreeRTOS-Kernel/portable/IAR/AVR32_UC3/portmacro.h,422,/* vTaskDelay() and vTaskDelayUntil() OS functions (that result in a taskYield()) */				\
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/AVR_AVRDx/portmacro.h,65,#define portMAX_DELAY    ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/AVR_AVRDx/portmacro.h,68,#define portMAX_DELAY    ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/AVR_Mega0/portmacro.h,65,#define portMAX_DELAY    ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/AVR_Mega0/portmacro.h,68,#define portMAX_DELAY    ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/AtmelSAM7S64/portmacro.h,62,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/AtmelSAM7S64/portmacro.h,65,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/AtmelSAM9XE/portmacro.h,65,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/AtmelSAM9XE/portmacro.h,68,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/LPC2000/portmacro.h,65,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/LPC2000/portmacro.h,68,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/MSP430/portmacro.h,58,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/MSP430/portmacro.h,61,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/MSP430X/portmacro.h,67,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/MSP430X/portmacro.h,70,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/RISC-V/portmacro.h,54,#define portMAX_DELAY           ( TickType_t ) 0xffffffffffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/RISC-V/portmacro.h,60,#define portMAX_DELAY           ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/RL78/portmacro.h,80,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/RL78/portmacro.h,83,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/RX100/portmacro.h,69,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/RX100/portmacro.h,72,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/IAR/RX100/portmacro.h,98,taskENTER_CRITICAL() and taskEXIT_CRITICAL() macros.  An extra check is
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/RX600/portmacro.h,66,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/RX600/portmacro.h,69,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/IAR/RX600/portmacro.h,100,taskENTER_CRITICAL() and taskEXIT_CRITICAL() macros.  An extra check is
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/RX700v3_DPFPU/portmacro.h,84,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/RX700v3_DPFPU/portmacro.h,87,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/IAR/RX700v3_DPFPU/portmacro.h,133,* taskENTER_CRITICAL() and taskEXIT_CRITICAL() macros.  An extra check is
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/RXv2/portmacro.h,66,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/RXv2/portmacro.h,69,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/IAR/RXv2/portmacro.h,100,taskENTER_CRITICAL() and taskEXIT_CRITICAL() macros.  An extra check is
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/STR71x/portmacro.h,66,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/STR71x/portmacro.h,69,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/STR75x/portmacro.h,65,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/STR75x/portmacro.h,68,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/STR91x/portmacro.h,65,#define portMAX_DELAY ( TickType_t ) 0xffff
